LOCATION_CODE,CAMERA_TYPE,LOCATION_DETAILS,SCHOOL_ZONE_IND,SPEED_IND,COUNT
11354.0,Mobile Digital Speed Camera,BRAY STREET (TWEED VALLEY WAY) SOUTH MURWILLUMBAH NORTHBOUND,,Y,3
11360.0,Mobile Digital Speed Camera,WINDSOR ROAD ROUSE HILL SOUTHBOUND,,Y,27
11370.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY WERRINGTON EASTBOUND,,Y,66
11371.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY MINCHINBURY WESTBOUND,,Y,13
11372.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY COLYTON WESTBOUND,,Y,204
11373.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY OXLEY PARK EASTBOUND,,Y,184
11374.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY WERRINGTON WESTBOUND,,Y,9
11377.0,Mobile Digital Speed Camera,IRRIGATION WAY CUDGEL EASTBOUND,,Y,2
11381.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY WENTWORTH FALLS WESTBOUND,,Y,35
11388.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY GLEN INNES  WESTBOUND,,Y,10
11389.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY GLEN INNES  WESTBOUND,,Y,1
11390.0,Mobile Digital Speed Camera,OXFORD STREET CENTENNIAL PARK WESTBOUND,,Y,30
11393.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY INVERELL  WESTBOUND,,Y,2
11394.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY INVERELL  WESTBOUND,,Y,2
11395.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY INVERELL  WESTBOUND,,Y,6
11396.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY INVERELL  WESTBOUND,,Y,2
11398.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY LITTLE PLAIN  WESTBOUND,,Y,1
11400.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY DELUNGRA  WESTBOUND,,Y,3
11411.0,Mobile Digital Speed Camera,IRRIGATION WAY CUDGEL WESTBOUND,,Y,1
11413.0,Mobile Digital Speed Camera,IRRIGATION WAY YANCO NORTHBOUND,,Y,3
11417.0,Mobile Digital Speed Camera,IRRIGATION WAY YANCO SOUTHBOUND,,Y,8
11420.0,Mobile Digital Speed Camera,NEWELL HIGHWAY GILGANDRA SOUTHBOUND,,Y,3
11429.0,Mobile Digital Speed Camera,NEWELL HIGHWAY GILGANDRA NORTHBOUND,,Y,1
11430.0,Mobile Digital Speed Camera,CASTLEREAGH HIGHWAY BEN BULLEN NORTHBOUND,,Y,12
11431.0,Mobile Digital Speed Camera,CASTLEREAGH HIGHWAY CULLEN BULLEN NORTHBOUND,,Y,3
11432.0,Mobile Digital Speed Camera,CASTLEREAGH HIGHWAY BEN BULLEN SOUTHBOUND,,Y,9
11438.0,Mobile Digital Speed Camera,MONARO HIGHWAY/BOMBALA STREET NIMMITABEL   NORTHBOUND,,Y,1
11440.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY GEURIE EASTBOUND,,Y,5
11441.0,Mobile Digital Speed Camera,MITCHELL HIGHWAY GEURIE WESTBOUND,,Y,5
11443.0,Mobile Digital Speed Camera,BUCKENBAH STREET/MITCHELL HIGHWAY GEURIE EASTBOUND,,Y,2
11455.0,Mobile Digital Speed Camera,PRINCES HIGHWAY EDEN SOUTHBOUND,,Y,2
11456.0,Mobile Digital Speed Camera,PRINCES HIGHWAY EDEN NORTHBOUND,,Y,1
11461.0,Mobile Digital Speed Camera,PRINCES HIGHWAY KINGSWOOD SOUTHBOUND,,Y,2
11469.0,Mobile Digital Speed Camera,PRINCES HIGHWAY YELLOW PINCH EASTBOUND,,Y,2
11471.0,Mobile Digital Speed Camera,CASTLEREAGH HIGHWAY RUNNING STREAM SOUTHBOUND,,Y,4
11473.0,Mobile Digital Speed Camera,CASTLEREAGH HIGHWAY ROUND SWAMP SOUTHBOUND,,Y,5
11478.0,Mobile Digital Speed Camera,SNOWY MOUNTAINS HIGHWAY BEMBOKA WESTBOUND,,Y,5
11488.0,Mobile Digital Speed Camera,SNOWY MOUNTAINS HIGHWAY BEMBOKA EASTBOUND,,Y,1
11489.0,Mobile Digital Speed Camera,SNOWY MOUNTAINS HIGHWAY BEMBOKA EASTBOUND,,Y,1
11490.0,Mobile Digital Speed Camera,MID WESTERN HIGHWAY BLAYNEY NORTHBOUND,,Y,34
11492.0,Mobile Digital Speed Camera,MID WESTERN HWY - MARTHA ST BLAYNEY WESTBOUND,,Y,70
11500.0,Mobile Digital Speed Camera,WINGEWARRA STREET DUBBO WESTBOUND,,Y,72
11501.0,Mobile Digital Speed Camera,WINGEWARRA STREET DUBBO EASTBOUND,,Y,87
11503.0,Mobile Digital Speed Camera,WINGEWARRA STREET DUBBO WESTBOUND,,Y,40
11510.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY KELSO EASTBOUND,,Y,78
11511.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY KELSO WESTBOUND,,Y,83
11512.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY KELSO WESTBOUND,,Y,14
11513.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY KELSO EASTBOUND,,Y,13
11523.0,Mobile Digital Speed Camera,CUMBERLAND ROAD AUBURN  NORTHBOUND,,Y,21
11525.0,Mobile Digital Speed Camera,CUMBERLAND ROAD AUBURN  NORTHBOUND,,Y,9
11530.0,Mobile Digital Speed Camera,GILMOUR ST KELSO NORTHBOUND,,Y,128
11531.0,Mobile Digital Speed Camera,GILMOUR ST KELSO SOUTHBOUND,,Y,39
11541.0,Mobile Digital Speed Camera,RAWSON STREET AUBURN SOUTHBOUND,,Y,1
11542.0,Mobile Digital Speed Camera,RAWSON STREET AUBURN NORTHBOUND,,Y,3
11545.0,Mobile Digital Speed Camera,VARDYS ROAD LALOR PARK WESTBOUND,,Y,22
11546.0,Mobile Digital Speed Camera,VARDYS ROAD KINGS LANGLEY EASTBOUND,,Y,6
11547.0,Mobile Digital Speed Camera,VARDYS RAOD KINGS LANGLEY EASTBOUND,,Y,15
11555.0,Mobile Digital Speed Camera,LOUIS STREET GRANVILLE EASTBOUND,,Y,10
11556.0,Mobile Digital Speed Camera,LOUIS STREET GRANVILLE EASTBOUND,,Y,21
11558.0,Mobile Digital Speed Camera,LOUIS STREET GRANVILLE WESTBOUND,,Y,21
11570.0,Mobile Digital Speed Camera,NEWELL HIGHWAY GOWANG WESTBOUND,,Y,1
11572.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY MEADOW FLAT WESTBOUND,,Y,20
11573.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY KIRKCONNELL WESTBOUND,,Y,42
11580.0,Mobile Digital Speed Camera,NEWELL HWY MOREE NORTHBOUND,,Y,1
11581.0,Mobile Digital Speed Camera,NEWELL HWY MOREE NORTHBOUND,,Y,1
11582.0,Mobile Digital Speed Camera,NEWELL HWY MOREE NORTHBOUND,,Y,1
11583.0,Mobile Digital Speed Camera,NEWELL HIGHWAY MOREE NORTHBOUND,,Y,5
11591.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY MOREE SOUTHBOUND,,Y,29
11592.0,Mobile Digital Speed Camera,GWYDIR HIGHWAY MOREE NORTHBOUND,,Y,5
11593.0,Mobile Digital Speed Camera,NEWELL HIGHWAY MOREE SOUTHBOUND,,Y,31
11594.0,Mobile Digital Speed Camera,NEWELL HIGHWAY MOREE NORTHBOUND,,Y,45
11600.0,Mobile Digital Speed Camera,KAMILAROI HIGHWAY BOGGARBRI NORTHBOUND,,Y,3
11602.0,Mobile Digital Speed Camera,KAMILAROI HIGHWAY BOGGABRI NORTHBOUND,,Y,3
11603.0,Mobile Digital Speed Camera,KAMILAROI HIGHWAY BAAN BAA WESTBOUND,,Y,10
11604.0,Mobile Digital Speed Camera,KAMILAROI HIGHWAY BAAN BAA WESTBOUND,,Y,1
11605.0,Mobile Digital Speed Camera,KAMILAROI HIGHWAY BAAN BAA NORTHBOUND,,Y,4
11606.0,Mobile Digital Speed Camera,KAMILAROI HIGHWAY BAAN BAA SOUTHBOUND,,Y,5
11617.0,Mobile Digital Speed Camera,NEWELL HIGHWAY EDGEROI NORTHBOUND,,Y,1
11620.0,Mobile Digital Speed Camera,MID WESTERN HIGHWAY EVANS PLAINS EASTBOUND,,Y,3
11621.0,Mobile Digital Speed Camera,MID WESTERN HIGHWAY EVANS PLAINS WESTBOUND,,Y,16
11624.0,Mobile Digital Speed Camera,NEWELL HIGHWAY BELLATA NORTHBOUND,,Y,1
11627.0,Mobile Digital Speed Camera,NEWELL HIGHWAY MOREE NORTHBOUND,,Y,2
11632.0,Mobile Digital Speed Camera,MATE STREET NORTH ALBURY NORTHBOUND,,Y,60
11633.0,Mobile Digital Speed Camera,MATE STREET NORTH ALBURY SOUTHBOUND,,Y,53
11634.0,Mobile Digital Speed Camera,MATE STREET NORTH ALBURY NORTHBOUND,,Y,43
11635.0,Mobile Digital Speed Camera,MATE STREET NORTH ALBURY SOUTHBOUND,,Y,34
11637.0,Mobile Digital Speed Camera,NEWELL HIGHWAY TOMINGLEY SOUTHBOUND,,Y,2
11650.0,Mobile Digital Speed Camera,HAMMOND AVENUE EAST WAGGA WAGGA WESTBOUND,,Y,118
11651.0,Mobile Digital Speed Camera,NEWELL HIGHWAY DUBBO NORTHBOUND,,Y,1
11653.0,Mobile Digital Speed Camera,NEWELL HIGHWAY TOMINGLEY SOUTHBOUND,,Y,1
11654.0,Mobile Digital Speed Camera,STURT HIGHWAY GUMLY GUMLY EASTBOUND,,Y,12
11662.0,Mobile Digital Speed Camera,CHINDERAH BAY DRIVE CHINDERAH SOUTHBOUND,,Y,8
11668.0,Mobile Digital Speed Camera,DRY DOCK ROAD TWEED HEADS SOUTH WESTBOUND,,Y,2
11682.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY LISAROW NORTHBOUND,,Y,53
11692.0,Mobile Digital Speed Camera,WOY WOY ROAD KARIONG SOUTHBOUND,,Y,8
11694.0,Mobile Digital Speed Camera,SNOWY MOUNTAINS HIGHWAY RHINE FALLS NORTHBOUND,,Y,2
11698.0,Mobile Digital Speed Camera,WYONG ROAD KILLARNEY VALE WESTBOUND,,Y,5
11700.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY RUTHERFORD EASTBOUND,,Y,89
11711.0,Mobile Digital Speed Camera,BRISBANE WATER DRIVE POINT CLARE NORTHBOUND,,Y,43
11712.0,Mobile Digital Speed Camera,BRISBANE WATER DRIVE POINT CLARE NORTHBOUND,,Y,73
11713.0,Mobile Digital Speed Camera,BRISBANE WATER DRIVE POINT CLARE NORTHBOUND,,Y,30
11714.0,Mobile Digital Speed Camera,BRISBANE WATER DRIVE POINT CLARE EASTBOUND,,Y,33
11720.0,Mobile Digital Speed Camera,CENTRAL COAST HIGHWAY WAMBERAL NORTHBOUND,,Y,15
11721.0,Mobile Digital Speed Camera,CENTRAL COAST HIGHWAY FORRESTERS BEACH NORTHBOUND,,Y,7
11722.0,Mobile Digital Speed Camera,THE ENTRANCE ROAD WAMBERAL SOUTHBOUND,,Y,9
11723.0,Mobile Digital Speed Camera,THE ENTRANCE ROAD WAMBERAL SOUTHBOUND,,Y,2
11730.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY EAST MAITLAND SOUTHBOUND,,Y,7
11731.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY EAST MAITLAND SOUTHBOUND,,Y,59
11732.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY EAST MAITLAND NORTHBOUND,,Y,72
11750.0,Mobile Digital Speed Camera,LOOKOUT ROAD NEW LAMBTON HEIGHTS SOUTHBOUND,,Y,9
11760.0,Mobile Digital Speed Camera,GLEBE ROAD MEREWETHER EASTBOUND,,Y,6
11761.0,Mobile Digital Speed Camera,GLEBE ROAD THE JUNCTION EASTBOUND,,Y,7
11762.0,Mobile Digital Speed Camera,GLEBE ROAD THE JUNCTION EASTBOUND,,Y,17
11763.0,Mobile Digital Speed Camera,GLEBE ROAD THE JUNCTION WESTBOUND,,Y,2
11764.0,Mobile Digital Speed Camera,GLEBE ROAD THE JUNCTION WESTBOUND,,Y,18
11765.0,Mobile Digital Speed Camera,GLEBE ROAD MEREWETHER WESTBOUND,,Y,10
11781.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY TYAGARAH SOUTHBOUND,,Y,15
11801.0,Mobile Digital Speed Camera,HASTINGS RIVER DRIVE PORT MACQUARIE EASTBOUND,,Y,18
11804.0,Mobile Digital Speed Camera,HASTINGS RIVER DRIVE FERNBANK CREEK WESTBOUND,,Y,15
11810.0,Mobile Digital Speed Camera,SMITH STREET KEMPSEY NORTHBOUND,,Y,70
11811.0,Mobile Digital Speed Camera,MACLEAY VALLEY WAY KEMPSEY NORTHBOUND,,Y,2
11823.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NORTH MACKSVILLE  WESTBOUND,,Y,1
11824.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NAMBUCCA HEADS SOUTHBOUND,,Y,111
11831.0,Mobile Digital Speed Camera,MACLEAY VALLEY WAY SOUTH KEMPSEY NORTHBOUND,,Y,40
11841.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY ALSTONVILLE EASTBOUND,,Y,21
11842.0,Mobile Digital Speed Camera,BALLINA ROAD ALSTONVILLE NORTHBOUND,,Y,30
11870.0,Mobile Digital Speed Camera,EDWARD STREET WAGGA WAGGA EASTBOUND,,Y,48
11890.0,Mobile Digital Speed Camera,WAGGA ROAD LAVINGTON NORTHBOUND,,Y,68
11900.0,Mobile Digital Speed Camera,FERNLEIGH ROAD GLENFIELD PARK WESTBOUND,,Y,66
11902.0,Mobile Digital Speed Camera,FERNLEIGH ROAD MOUNT AUSTIN WESTBOUND,,Y,50
11910.0,Mobile Digital Speed Camera,LAKE ALBERT ROAD KOORINGAL SOUTHBOUND,,Y,18
11911.0,Mobile Digital Speed Camera,LAKE ALBERT ROAD LAKE ALBERT EASTBOUND,,Y,21
11912.0,Mobile Digital Speed Camera,LAKE ALBERT ROAD LAKE ALBERT WESTBOUND,,Y,43
11913.0,Mobile Digital Speed Camera,LAKE ALBERT ROAD LAKE ALBERT SOUTHBOUND,,Y,36
11914.0,Mobile Digital Speed Camera,LAKE ALBERT ROAD KOORINGAL NORTHBOUND,,Y,31
11930.0,Mobile Digital Speed Camera,HUME HIGHWAY TABLE TOP WESTBOUND,,Y,37
11950.0,Mobile Digital Speed Camera,DOCKER STREET WAGGA WAGGA NORTHBOUND,,Y,56
11951.0,Mobile Digital Speed Camera,DOCKER STREET WAGGA WAGGA NORTHBOUND,,Y,102
11960.0,Mobile Digital Speed Camera,TRAVERS STREET WAGGA WAGGA WESTBOUND,,Y,4
11961.0,Mobile Digital Speed Camera,TRAVERS STREET WAGGA WAGGA EASTBOUND,,Y,2
11962.0,Mobile Digital Speed Camera,TRAVERS STREET WAGGA WAGGA EASTBOUND,,Y,8
12001.0,Mobile Digital Speed Camera,MOUNT OUSLEY ROAD MOUNT KEIRA NORTHBOUND,,Y,5
12010.0,Mobile Digital Speed Camera,ILLAWARRA HIGHWAY TONGARRA EASTBOUND,,Y,31
12011.0,Mobile Digital Speed Camera,ILLAWARRA HIGHWAY TONGARRA WESTBOUND,,Y,2
12020.0,Mobile Digital Speed Camera,CORRIMAL STREET WOLLONGONG NORTHBOUND,,Y,2
12030.0,Mobile Digital Speed Camera,PRINCES HIGHWAY BASIN VIEW SOUTHBOUND,,Y,23
12042.0,Mobile Digital Speed Camera,FIVE ISLANDS ROAD UNANDERRA WESTBOUND,,Y,106
12050.0,Mobile Digital Speed Camera,PRINCES HIGHWAY FAIRY MEADOW SOUTHBOUND,,Y,3
12061.0,Mobile Digital Speed Camera,KINGS HIGHWAY BUCKENBOWRA NORTHBOUND,,Y,24
12160.0,Mobile Digital Speed Camera,PRINCES HIGHWAY GYMEA WESTBOUND,,Y,60
12162.0,Mobile Digital Speed Camera,PRINCES HIGHWAY KIRRAWEE NORTHBOUND,,Y,36
12181.0,Mobile Digital Speed Camera,NARROMINE ROAD DUBBO WESTBOUND,,Y,4
12210.0,Mobile Digital Speed Camera,MACQUARIE STREET DUBBO SOUTHBOUND,,Y,38
12211.0,Mobile Digital Speed Camera,MACQUARIE STREET DUBBO NORTHBOUND,,Y,51
12280.0,Mobile Digital Speed Camera,PUNCHBOWL ROAD PUNCHBOWL EASTBOUND,,Y,108
12281.0,Mobile Digital Speed Camera,PUNCHBOWL ROAD WILEY PARK WESTBOUND,,Y,94
12310.0,Mobile Digital Speed Camera,HUME HIGHWAY CASULA SOUTHBOUND,,Y,104
12311.0,Mobile Digital Speed Camera,HUME HIGHWAY CASULA NORTHBOUND,,Y,35
12322.0,Mobile Digital Speed Camera,HEATHCOTE ROAD HOLSWORTHY NORTHBOUND,,Y,117
12323.0,Mobile Digital Speed Camera,HEATHCOTE ROAD MOOREBANK  WESTBOUND,,Y,156
12340.0,Mobile Digital Speed Camera,COPELAND STREET LIVERPOOL NORTHBOUND,,Y,173
12390.0,Mobile Digital Speed Camera,PRINCES HIGHWAY SYLVANIA EASTBOUND,,Y,156
12391.0,Mobile Digital Speed Camera,PRINCES HIGHWAY SYLVANIA WESTBOUND,,Y,12
12441.0,Mobile Digital Speed Camera,SMITHFIELD ROAD WAKELEY SOUTHBOUND,,Y,77
12450.0,Mobile Digital Speed Camera,RICHMOND ROAD MARSDEN PARK SOUTHBOUND,,Y,77
12460.0,Mobile Digital Speed Camera,BAY STREET ROCKDALE WESTBOUND,,Y,26
12494.0,Mobile Digital Speed Camera,OXLEY HIGHWAY SANCROX EASTBOUND,,Y,11
12495.0,Mobile Digital Speed Camera,OXLEY HIGHWAY PORT MACQUARIE NORTHBOUND,,Y,51
12496.0,Mobile Digital Speed Camera,OXLEY HIGHWAY SANCROX WESTBOUND,,Y,20
12499.0,Mobile Digital Speed Camera,OXLEY HIGHWAY PORT MACQUARIE EASTBOUND,,Y,6
12500.0,Mobile Digital Speed Camera,CARLISLE AVENUE MOUNT DRUITT NORTHBOUND,,Y,93
12540.0,Mobile Digital Speed Camera,ROOTY HILL ROAD NORTH PLUMPTON NORTHBOUND,,Y,6
12541.0,Mobile Digital Speed Camera,ROOTY HILL ROAD NORTH PLUMPTON SOUTHBOUND,,Y,59
12580.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY MOUNT WHITE EASTBOUND,,Y,13
12581.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY MOUNT WHITE SOUTHBOUND,,Y,15
12582.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY MOONEY MOONEY NORTHBOUND,,Y,47
12583.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY MOUNT WHITE NORTHBOUND,,Y,15
12670.0,Mobile Digital Speed Camera,CAMPBELLTOWN ROAD MINTO NORTHBOUND,,Y,75
12681.0,Mobile Digital Speed Camera,THE NORTHERN ROAD ORCHARD HILLS SOUTHBOUND,,Y,67
12682.0,Mobile Digital Speed Camera,THE NORTHERN ROAD SOUTH PENRITH NORTHBOUND,,Y,90
12720.0,Mobile Digital Speed Camera,FALCON STREET CROWS NEST WESTBOUND,,Y,35
12840.0,Mobile Digital Speed Camera,PRINCES HIGHWAY HEATHCOTE SOUTHBOUND,,Y,22
12860.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY GREYSTANES WESTBOUND,,Y,4
12870.0,Mobile Digital Speed Camera,WINDSOR ROAD NORTHMEAD SOUTHBOUND,,Y,185
12890.0,Mobile Digital Speed Camera,SHOWGROUND ROAD CASTLE HILL WESTBOUND,,Y,67
12891.0,Mobile Digital Speed Camera,SHOWGROUND ROAD CASTLE HILL WESTBOUND,,Y,89
12900.0,Mobile Digital Speed Camera,CABRAMATTA ROAD CABRAMATTA WEST EASTBOUND,,Y,12
12961.0,Mobile Digital Speed Camera,MAIN ROAD TOUKLEY WESTBOUND,,Y,54
12990.0,Mobile Digital Speed Camera,RICHMOND ROAD CAMBRIDGE GARDENS SOUTHBOUND,,Y,49
13020.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY MOONEE SOUTHBOUND,,Y,27
13030.0,Mobile Digital Speed Camera,OCEAN DRIVE PORT MACQUARIE SOUTHBOUND,,Y,5
13031.0,Mobile Digital Speed Camera,OCEAN DRIVE PORT MACQUARIE SOUTHBOUND,,Y,2
13032.0,Mobile Digital Speed Camera,OCEAN DRIVE LAKE INNES SOUTHBOUND,,Y,3
13034.0,Mobile Digital Speed Camera,OCEAN DRIVE LAKE INNES SOUTHBOUND,,Y,5
13050.0,Mobile Digital Speed Camera,AVOCA DRIVE KINCUMBER WESTBOUND,,Y,51
13080.0,Mobile Digital Speed Camera,PRINCES HIGHWAY  LOFTUS SOUTHBOUND,,Y,22
13090.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NERONG NORTHBOUND,,Y,32
13091.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NERONG NORTHBOUND,,Y,3
13092.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NERONG NORTHBOUND,,Y,23
13093.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NERONG SOUTHBOUND,,Y,3
13100.0,Mobile Digital Speed Camera,NEWBRIDGE ROAD MOOREBANK WESTBOUND,,Y,202
13140.0,Mobile Digital Speed Camera,OLD WINDSOR ROAD WINSTON HILLS SOUTHBOUND,,Y,18
13150.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NERONG NORTHBOUND,,Y,11
13151.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY NERONG SOUTHBOUND,,Y,21
13181.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY KOORAINGHAT NORTHBOUND,,Y,5
13200.0,Mobile Digital Speed Camera,OLD NORTHERN ROAD CASTLE HILL SOUTHBOUND,,Y,8
13250.0,Mobile Digital Speed Camera,CONCORD ROAD RHODES SOUTHBOUND,,Y,115
13271.0,Mobile Digital Speed Camera,OLD NORTHERN ROAD DURAL NORTHBOUND,,Y,4
13272.0,Mobile Digital Speed Camera,OLD NORTHEN ROAD DURAL NORTHBOUND,,Y,19
13290.0,Mobile Digital Speed Camera,KING GEORGES ROAD PENSHURST NORTHBOUND,,Y,9
13340.0,Mobile Digital Speed Camera,GIPPS STREET CONCORD WESTBOUND,,Y,132
13351.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY EASTERN CREEK WESTBOUND,,Y,36
13352.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY HUNTINGWOOD EASTBOUND,,Y,93
13353.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY HUNTINGWOOD WESTBOUND,,Y,120
13370.0,Mobile Digital Speed Camera,BURWOOD ROAD BURWOOD SOUTHBOUND,,Y,115
13400.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY GIRRAWEEN EASTBOUND,,Y,82
13401.0,Mobile Digital Speed Camera,GREAT WESTERN HIGHWAY GREYSTANES WESTBOUND,,Y,184
13410.0,Mobile Digital Speed Camera,BUNNERONG ROAD MAROUBRA SOUTHBOUND,,Y,57
13450.0,Mobile Digital Speed Camera,MONA VALE ROAD ST IVES SOUTHBOUND,,Y,24
13451.0,Mobile Digital Speed Camera,MONA VALE ROAD ST IVES NORTHBOUND,,Y,28
13452.0,Mobile Digital Speed Camera,MONA VALE ROAD ST IVES NORTHBOUND,,Y,18
13455.0,Mobile Digital Speed Camera,MONA VALE ROAD TERREY HILLS SOUTHBOUND,,Y,19
13456.0,Mobile Digital Speed Camera,MONA VALE ROAD BELROSE WESTBOUND,,Y,87
13490.0,Mobile Digital Speed Camera,APPIN ROAD BRADBURY SOUTHBOUND,,Y,111
13500.0,Mobile Digital Speed Camera,RICHARDSON ROAD FERODALE EASTBOUND,,Y,40
13540.0,Mobile Digital Speed Camera,WINDSOR ROAD BAULKHAM HILLS NORTHBOUND,,Y,16
13570.0,Mobile Digital Speed Camera,BARRENJOEY ROAD MONA VALE NORTHBOUND,,Y,152
13571.0,Mobile Digital Speed Camera,BARRENJOEY ROAD MONA VALE SOUTHBOUND,,Y,120
13590.0,Mobile Digital Speed Camera,WENTWORTH AVENUE TOONGABBIE NORTHBOUND,,Y,30
13600.0,Mobile Digital Speed Camera,PORT HACKING ROAD  MIRANDA  EASTBOUND,,Y,5
13611.0,Mobile Digital Speed Camera,OLYMPIC DRIVE LIDCOMBE NORTHBOUND,,Y,168
13730.0,Mobile Digital Speed Camera,WILBERFORCE ROAD WILBERFORCE NORTHBOUND,,Y,2
13731.0,Mobile Digital Speed Camera,WILBERFORCE ROAD WILBERFORCE EASTBOUND,,Y,32
13732.0,Mobile Digital Speed Camera,WILBERFORCE ROAD WILBERFORCE SOUTHBOUND,,Y,81
13733.0,Mobile Digital Speed Camera,WILBERFORCE ROAD WILBERFORCE SOUTHBOUND,,Y,50
13840.0,Mobile Digital Speed Camera,NEWELL HIGHWAY BROCKLEHURST NORTHBOUND,,Y,5
13850.0,Mobile Digital Speed Camera,WATTLE STREET PUNCHBOWL EASTBOUND,,Y,18
13851.0,Mobile Digital Speed Camera,WATTLE STREET PUNCHBOWL WESTBOUND,,Y,20
13862.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY MCKEES HILL  WESTBOUND,,Y,12
13863.0,Mobile Digital Speed Camera,BRUXNER HIGHWAY MCKEES HILL EASTBOUND,,Y,17
13865.0,Mobile Digital Speed Camera,JOHNSTON STREET CASINO EASTBOUND,,Y,88
13930.0,Mobile Digital Speed Camera,MAITLAND STREET MUSWELLBROOK SOUTHBOUND,,Y,72
13931.0,Mobile Digital Speed Camera,NEW ENGLAND HIGHWAY MUSWELLBROOK NORTHBOUND,,Y,83
13932.0,Mobile Digital Speed Camera,MAITLAND STREET MUSWELLBROOK NORTHBOUND,,Y,67
14001.0,Mobile Digital Speed Camera,PRINCES HIGHWAY NOWRA HILL SOUTHBOUND,,Y,20
14190.0,Mobile Digital Speed Camera,LAKE ROAD ARGENTON WESTBOUND,,Y,25
14191.0,Mobile Digital Speed Camera,LAKE ROAD ARGENTON EASTBOUND,,Y,23
14192.0,Mobile Digital Speed Camera,LAKE ROAD ARGENTON EASTBOUND,,Y,40
14230.0,Mobile Digital Speed Camera,PRESIDENT AVENUE MIRANDA WESTBOUND,,Y,28
14280.0,Mobile Digital Speed Camera,COWPASTURE ROAD ABBOTSBURY NORTHBOUND,,Y,23
14360.0,Mobile Digital Speed Camera,GEORGE STREET SINGLETON SOUTHBOUND,,Y,48
14362.0,Mobile Digital Speed Camera,MAITLAND ROAD SINGLETON NORTHBOUND,,Y,35
14460.0,Mobile Digital Speed Camera,BELMORE ROAD PEAKHURST SOUTHBOUND,,Y,28
14520.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY ULMARRA NORTHBOUND,,Y,56
14521.0,Mobile Digital Speed Camera,PACIFIC HIGHWAY ULMARRA NORTHBOUND,,Y,49
14561.0,Mobile Digital Speed Camera,TOMAGO ROAD TOMAGO EASTBOUND,,Y,24
14563.0,Mobile Digital Speed Camera,TOMAGO ROAD TOMAGO WESTBOUND,,Y,3
14564.0,Mobile Digital Speed Camera,TOMAGO ROAD TOMAGO WESTBOUND,,Y,12
14566.0,Mobile Digital Speed Camera,TOMAGO ROAD TOMAGO WESTBOUND,,Y,101
14567.0,Mobile Digital Speed Camera,TOMAGO ROAD TOMAGO WESTBOUND,,Y,7
14620.0,Mobile Digital Speed Camera,STEWART AVENUE HAMILTON SOUTH NORTHBOUND,,Y,48
